khipu_id,cluster,num_nodes,num_edges,avg_degree,max_degree,density,depth,width,avg_branching,num_roots,num_leaves,has_numeric,has_color,avg_numeric_value,std_numeric_value
1000506,0,168,167,1.988095238095238,134,0.0059523809523809,2,134,5.21875,1,136,0.7916666666666666,0.988095238095238,15.045112781954888,20.17810346820896
1000507,3,133,132,1.9849624060150373,78,0.0075187969924812,2,78,3.0,1,89,0.5338345864661654,0.9849624060150376,12.394366197183098,14.042670258130242
1000508,0,237,236,1.9915611814345997,216,0.0042194092827004,2,216,11.238095238095235,1,216,0.729957805907173,0.9915611814345991,142.6184971098266,533.4778184510058
1000509,0,370,369,1.9945945945945944,257,0.0027027027027027,3,257,5.271428571428571,1,300,0.8108108108108109,0.9945945945945946,9.923333333333334,15.827953822974788
1000510,2,127,126,1.984251968503937,126,0.0078740157480314,1,126,126.0,1,126,0.7716535433070866,0.9921259842519684,35.5,30.382342482005523
1000511,2,87,86,1.9770114942528736,86,0.0114942528735632,1,86,86.0,1,86,0.7816091954022989,0.9655172413793104,660.2647058823529,1166.2808613613852
1000512,0,138,137,1.9855072463768115,110,0.0072463768115942,3,110,6.85,1,118,0.7681159420289855,0.9782608695652174,711.6981132075472,1346.6558382156195
1000513,3,114,113,1.9824561403508767,77,0.0087719298245614,3,77,3.2285714285714286,1,79,0.6754385964912281,0.9912280701754386,66.06493506493507,102.26897787396427
1000514,0,168,167,1.988095238095238,113,0.0059523809523809,3,113,4.282051282051282,1,129,0.9226190476190476,0.988095238095238,42.47096774193548,33.74234626284219
1000515,3,80,79,1.975,30,0.0125,3,47,3.16,1,55,0.8125,0.975,26.32307692307692,23.74486677631298
1000516,3,51,50,1.96078431372549,21,0.0196078431372549,3,28,3.8461538461538463,1,38,0.9019607843137256,0.9803921568627452,22.23913043478261,23.15748051044592
1000517,3,13,12,1.8461538461538465,8,0.0769230769230769,2,8,2.4,1,8,0.8461538461538461,0.9230769230769232,48.09090909090909,27.890873533223747
1000518,0,165,164,1.987878787878788,117,0.006060606060606,3,117,4.0,1,124,0.7212121212121212,0.993939393939394,95.7563025210084,182.5556190779043
1000519,0,191,190,1.9895287958115184,148,0.0052356020942408,2,148,4.418604651162791,1,148,0.6282722513089005,0.9947643979057592,65.68333333333334,96.99535928188638
1000520,3,95,94,1.9789473684210528,71,0.0105263157894736,2,71,4.2727272727272725,1,73,0.5894736842105263,0.9894736842105264,19.375,30.880277166132156
1000521,3,79,78,1.9746835443037976,70,0.0126582278481012,2,70,11.142857142857142,1,72,0.4050632911392405,0.9746835443037974,62.96875,128.73336891978514
1000522,2,96,95,1.9791666666666667,95,0.0104166666666666,1,95,95.0,1,95,0.8645833333333334,0.9895833333333334,0.0120481927710843,0.1091010257606917
1000523,2,197,196,1.9898477157360408,195,0.0050761421319796,2,195,98.0,1,195,0.8223350253807107,0.9949238578680204,59.3641975308642,85.22169753372016
1000524,0,165,164,1.987878787878788,102,0.006060606060606,3,102,4.96969696969697,1,132,0.8242424242424242,0.9757575757575756,82.30147058823529,159.79418379374124
1000525,3,18,17,1.8888888888888888,17,0.0555555555555555,1,17,17.0,1,17,0.8333333333333334,0.8888888888888888,19.53333333333333,20.20187010045248
1000526,0,269,268,1.9925650557620815,137,0.0037174721189591,4,137,3.152941176470588,1,184,0.8475836431226765,0.9888475836431226,14.719298245614034,20.085784783889668
1000527,0,170,169,1.988235294117647,32,0.0058823529411764,4,104,2.560606060606061,1,104,0.3588235294117647,0.9941176470588236,67.0327868852459,38.83380613319596
1000528,3,120,119,1.9833333333333332,87,0.0083333333333333,3,87,4.25,1,92,0.6583333333333333,0.975,169.9240506329114,311.7204919760162
1000529,2,63,62,1.968253968253968,62,0.0158730158730158,1,62,62.0,1,62,0.984126984126984,0.984126984126984,151.96774193548387,212.46433991051487
1000530,2,66,65,1.9696969696969695,65,0.0151515151515151,1,65,65.0,1,65,0.8787878787878788,0.9848484848484848,73.44827586206897,83.11918580419017
1000531,1,10,9,1.8,9,0.1,1,9,9.0,1,9,0.8,0.9,40.875,30.63673244652569
1000532,1,11,10,1.818181818181818,10,0.0909090909090909,1,10,10.0,1,10,0.7272727272727273,0.9090909090909092,100.375,103.00235130811336
1000533,3,59,58,1.9661016949152543,44,0.0169491525423728,2,44,3.8666666666666663,1,44,0.8135593220338984,0.9830508474576272,22.4375,26.01354314743252
1000534,2,81,80,1.9753086419753083,80,0.0123456790123456,1,80,80.0,1,80,0.8765432098765432,0.9876543209876544,40.83098591549296,30.422835157624128
1000535,3,24,23,1.9166666666666667,23,0.0416666666666666,1,23,23.0,1,23,0.8333333333333334,0.9583333333333334,45.6,23.50404220554413
1000536,3,48,47,1.9583333333333333,36,0.0208333333333333,2,36,4.7,1,38,0.8958333333333334,0.9791666666666666,305.93023255813955,470.1280080677106
1000537,3,25,24,1.92,24,0.04,1,24,24.0,1,24,0.68,0.88,40.588235294117645,17.977302105807205
1000538,2,76,75,1.973684210526316,75,0.0131578947368421,1,75,75.0,1,75,0.5789473684210527,0.9605263157894736,38.15909090909091,23.53521846646984
1000539,0,195,194,1.9897435897435896,189,0.0051282051282051,2,189,38.8,1,190,0.5128205128205128,0.9897435897435898,45.81,40.14316753820008
1000540,3,60,59,1.9666666666666663,36,0.0166666666666666,3,36,4.538461538461538,1,47,0.8333333333333334,0.9666666666666668,31.8,36.98702475193159
1000541,4,955,954,1.997905759162304,864,0.0010471204188481,2,864,10.483516483516484,1,864,0.237696335078534,0.998952879581152,134.7444933920705,165.98186277192076
1000542,3,135,134,1.9851851851851847,125,0.0074074074074074,2,125,13.4,1,125,0.562962962962963,0.9925925925925926,47.47368421052632,39.24601008356422
1000543,3,145,144,1.986206896551724,126,0.0068965517241379,2,126,7.578947368421052,1,126,0.6482758620689655,0.993103448275862,64.85106382978724,55.794638163576586
1000544,2,99,98,1.97979797979798,98,0.0101010101010101,1,98,98.0,1,98,0.7272727272727273,0.98989898989899,932.5138888888888,925.9612871835704
1000545,0,195,194,1.9897435897435896,130,0.0051282051282051,3,130,3.803921568627451,1,144,0.8205128205128205,0.9897435897435898,63.85,105.2273253485044
1000546,0,150,149,1.9866666666666664,41,0.0066666666666666,5,67,2.709090909090909,1,95,0.8866666666666667,0.9933333333333332,98.17293233082708,177.17144796526387
1000547,0,234,233,1.9914529914529917,206,0.0042735042735042,2,206,11.65,1,214,0.8632478632478633,0.9914529914529916,25.11881188118812,34.087042667211456
1000548,3,30,29,1.9333333333333331,28,0.0333333333333333,2,28,14.5,1,28,0.8666666666666667,0.9666666666666668,28.73076923076923,40.33280559421315
1000549,3,72,71,1.9722222222222223,44,0.0138888888888888,3,44,3.9444444444444446,1,54,0.4722222222222222,0.9861111111111112,23.676470588235293,33.002424677621434
1000550,1,8,7,1.75,7,0.125,1,7,7.0,1,7,0.875,0.875,11.285714285714286,5.848425568702492
1000551,3,31,30,1.935483870967742,30,0.032258064516129,1,30,30.0,1,30,0.8387096774193549,0.8387096774193549,125.07692307692308,169.80869848991904
1000552,3,87,86,1.9770114942528736,38,0.0114942528735632,3,38,3.071428571428572,1,59,0.8045977011494253,0.9885057471264368,26.27142857142857,90.22225278698812
1000553,3,53,52,1.962264150943396,50,0.0188679245283018,2,50,17.333333333333332,1,50,0.3773584905660377,0.981132075471698,51.9,42.20533141677719
1000554,3,77,76,1.974025974025974,67,0.0129870129870129,3,67,8.444444444444445,1,68,0.8831168831168831,0.987012987012987,123.16176470588236,236.75183149140128
1000555,2,73,72,1.9726027397260275,72,0.0136986301369863,1,72,72.0,1,72,0.9178082191780822,0.9863013698630136,16.82089552238806,23.23271328024815
1000556,3,35,34,1.9428571428571428,34,0.0285714285714285,1,34,34.0,1,34,0.9714285714285714,0.9714285714285714,96.97058823529412,90.95683698200828
1000558,3,16,15,1.875,15,0.0625,1,15,15.0,1,15,0.9375,0.9375,5098.733333333334,7125.967204215548
1000559,3,25,24,1.92,21,0.04,2,21,6.0,1,21,0.84,0.96,2082.6666666666665,4863.760423819974
1000560,3,16,15,1.875,14,0.0625,2,14,7.5,1,14,0.875,0.9375,3424.5,3220.291773604196
1000561,3,20,19,1.9,19,0.05,1,19,19.0,1,19,0.9,0.95,8.5,9.17877987534291
1000562,3,29,28,1.9310344827586208,24,0.0344827586206896,2,24,9.333333333333334,1,26,0.9310344827586208,0.9655172413793104,1.7777777777777777,3.4569664858008986
1000563,2,83,82,1.9759036144578312,82,0.0120481927710843,1,82,82.0,1,82,0.6746987951807228,0.9518072289156626,404.2678571428572,503.7280477695221
1000564,3,184,183,1.9891304347826089,81,0.0054347826086956,2,102,3.519230769230769,1,132,0.9456521739130436,0.9728260869565216,13.10344827586207,21.549747035749537
1000565,0,368,367,1.9945652173913044,108,0.0027173913043478,2,259,5.097222222222222,1,296,0.9538043478260868,0.9972826086956522,823.8319088319088,2350.1891365256893
1000566,3,33,32,1.9393939393939397,26,0.0303030303030303,2,26,4.571428571428571,1,26,0.9696969696969696,0.9696969696969696,297.0625,352.4769440598208
1000567,0,258,257,1.992248062015504,30,0.003875968992248,2,227,8.862068965517242,1,229,0.2558139534883721,0.992248062015504,0.8484848484848485,1.6899204234665075
1000569,3,25,24,1.92,22,0.04,2,22,8.0,1,22,0.84,0.96,1.7142857142857142,3.410667538946664
1000570,3,126,125,1.984126984126984,79,0.0079365079365079,3,79,4.310344827586207,1,97,0.6984126984126984,0.992063492063492,13.079545454545457,27.19802031185905
1000571,3,56,55,1.9642857142857144,53,0.0178571428571428,2,53,18.33333333333333,1,53,0.0892857142857142,0.9821428571428572,392.0,759.0625797653313
1000572,3,12,11,1.8333333333333333,11,0.0833333333333333,1,11,11.0,1,11,0.8333333333333334,0.9166666666666666,1.1,2.981610303175115
1000573,3,40,39,1.95,15,0.025,3,21,2.294117647058824,1,23,0.85,0.975,3.5294117647058822,9.527777637665707
1000574,3,83,82,1.9759036144578312,51,0.0120481927710843,5,51,4.315789473684211,1,64,0.4337349397590361,0.9156626506024096,16.63888888888889,27.285682832839665
1000575,3,67,66,1.9701492537313432,54,0.0149253731343283,3,54,6.6,1,57,0.5373134328358209,0.9850746268656716,1.6666666666666667,4.409585518440984
1000576,3,87,86,1.9770114942528736,61,0.0114942528735632,4,61,4.777777777777778,1,69,0.4712643678160919,0.9885057471264368,3.707317073170732,6.12569121013324
1000577,3,35,34,1.9428571428571428,32,0.0285714285714285,2,32,11.333333333333334,1,32,0.3714285714285714,0.8285714285714286,339.38461538461536,684.8007614191421
1000578,1,10,9,1.8,9,0.1,1,9,9.0,1,9,0.0,0.8,0.0,0.0
1000579,1,8,7,1.75,7,0.125,1,7,7.0,1,7,0.125,0.875,0.0,0.0
1000580,3,30,29,1.9333333333333331,20,0.0333333333333333,2,20,2.9,1,20,0.7666666666666667,0.9666666666666668,20.130434782608692,33.5977539982066
1000581,3,33,32,1.9393939393939397,32,0.0303030303030303,1,32,32.0,1,32,0.8181818181818182,0.9696969696969696,8.925925925925926,18.307913540781627
1000582,3,35,34,1.9428571428571428,34,0.0285714285714285,1,34,34.0,1,34,0.9714285714285714,0.9714285714285714,5.588235294117647,12.647058823529411
1000583,3,48,47,1.9583333333333333,40,0.0208333333333333,2,40,5.875,1,40,0.8541666666666666,0.9583333333333334,30.97560975609756,19.97619046774953
1000584,3,55,54,1.963636363636364,50,0.0181818181818181,2,50,13.5,1,51,0.5272727272727272,0.9818181818181818,44.82758620689656,37.47373237764733
1000585,3,34,33,1.9411764705882355,19,0.0294117647058823,3,19,4.125,1,26,0.6176470588235294,0.9705882352941176,19.142857142857142,34.43874577978057
1000586,0,181,180,1.988950276243094,162,0.005524861878453,3,162,13.846153846153848,1,168,0.9447513812154696,0.994475138121547,15.280701754385966,29.27731156726922
1000587,3,42,41,1.9523809523809523,32,0.0238095238095238,2,32,4.1,1,32,0.7142857142857143,0.9761904761904762,2.2666666666666666,3.9743622828770335
1000588,2,190,189,1.9894736842105265,189,0.0052631578947368,1,189,189.0,1,189,0.8526315789473684,0.9894736842105264,147.3827160493827,278.4761916769451
1000589,3,50,49,1.96,30,0.02,2,30,2.5789473684210527,1,31,0.46,0.98,5.739130434782608,7.758402969372029
1000590,3,76,75,1.973684210526316,62,0.0131578947368421,3,62,6.818181818181818,1,65,0.6710526315789473,0.986842105263158,3.215686274509804,13.930237566053004
1000591,3,93,92,1.978494623655914,59,0.010752688172043,3,59,5.411764705882353,1,76,0.7634408602150538,0.967741935483871,8.901408450704226,16.16826567439053
1000592,3,52,51,1.9615384615384612,16,0.0192307692307692,3,32,2.55,1,32,0.5384615384615384,0.9807692307692308,20.428571428571427,39.32322884162251
1000593,2,101,100,1.98019801980198,100,0.0099009900990099,1,100,100.0,1,100,0.7524752475247525,0.8712871287128713,169.77631578947367,376.3428447672138
1000595,3,15,14,1.8666666666666667,10,0.0666666666666666,3,10,3.5,1,11,0.9333333333333332,0.9333333333333332,19234.071428571428,30162.90372878648
1000597,3,91,90,1.978021978021978,86,0.0109890109890109,3,86,18.0,1,86,0.7252747252747253,0.989010989010989,70.89393939393939,66.75966137954474
1000598,0,177,176,1.9887005649717515,118,0.0056497175141242,4,118,3.6666666666666665,1,129,0.8192090395480226,0.9943502824858758,187.7379310344828,279.43879770834417
1000599,3,49,48,1.959183673469388,41,0.0204081632653061,3,41,6.0,1,41,0.9387755102040816,0.979591836734694,40.58695652173913,72.29034937304128
1000600,3,16,15,1.875,13,0.0625,2,13,5.0,1,13,0.75,0.9375,0.5,0.6454972243679028
1000601,3,48,47,1.9583333333333333,24,0.0208333333333333,3,24,2.238095238095238,1,27,0.8958333333333334,0.9583333333333334,27.162790697674417,33.48441514090228
1000602,3,16,15,1.875,12,0.0625,2,12,3.75,1,12,0.5625,0.9375,41.333333333333336,30.232432915661946
1000603,0,491,490,1.9959266802443991,138,0.0020366598778004,5,247,2.5789473684210527,1,301,0.7637474541751528,0.9979633401221996,227.824,738.5744293506692
1000604,2,238,237,1.9915966386554624,236,0.0042016806722689,2,236,118.5,1,236,0.5126050420168067,0.9957983193277312,1.1721311475409837,2.7391892510909366
1000605,2,214,213,1.9906542056074767,211,0.0046728971962616,2,211,71.0,1,211,0.6915887850467289,0.9906542056074766,28.14189189189189,37.31929617089549
1000606,3,26,25,1.9230769230769231,14,0.0384615384615384,3,14,5.0,1,21,0.8846153846153846,0.9615384615384616,0.2608695652173913,0.4391089103635684
1000607,0,175,174,1.9885714285714289,132,0.0057142857142857,3,132,4.971428571428572,1,140,0.6857142857142857,0.9657142857142856,895.0916666666667,1034.897539178262
1000608,3,89,88,1.9775280898876404,82,0.0112359550561797,2,82,14.666666666666666,1,83,0.8539325842696629,0.9550561797752808,77.27631578947368,69.00449998373685
1000609,0,132,131,1.9848484848484849,103,0.0075757575757575,4,103,6.55,1,112,0.803030303030303,0.9924242424242424,226.4811320754717,279.41563789560024
1000610,0,170,169,1.988235294117647,131,0.0058823529411764,4,131,4.694444444444445,1,134,0.7941176470588235,0.976470588235294,4231.37037037037,4411.601982887665
1000611,0,331,330,1.9939577039274925,289,0.0030211480362537,3,289,9.705882352941176,1,297,0.6616314199395771,0.9486404833836858,1026.5433789954338,1014.3393880930506
1000612,0,382,381,1.9947643979057592,162,0.0026178010471204,3,200,2.4901960784313726,1,229,0.7774869109947644,0.9842931937172776,102.82491582491582,154.2888202450273
1000613,3,93,92,1.978494623655914,32,0.010752688172043,4,42,1.803921568627451,1,42,0.978494623655914,0.989247311827957,161.25274725274724,353.1441380975654
1000614,0,363,362,1.9944903581267217,173,0.0027548209366391,3,176,2.806201550387597,1,234,0.5895316804407713,0.9944903581267218,3.616822429906542,8.586171080771797
1000615,3,88,87,1.9772727272727275,83,0.0113636363636363,2,83,17.4,1,83,0.2613636363636363,0.9318181818181818,403.5652173913044,218.59647677795576
1000616,3,125,124,1.984,114,0.008,2,114,12.4,1,115,0.264,0.952,1022.3333333333334,868.8506747131494
1000617,3,95,94,1.9789473684210528,93,0.0105263157894736,2,93,47.0,1,93,0.5263157894736842,0.9263157894736842,246.7,304.26417797696786
1000618,3,134,133,1.985074626865672,101,0.0074626865671641,3,101,4.925925925925926,1,107,0.6417910447761194,0.9402985074626866,618.4302325581396,710.9897546230998
1000619,3,126,125,1.984126984126984,112,0.0079365079365079,2,112,9.615384615384617,1,113,0.9047619047619048,0.992063492063492,965.1052631578948,1044.2158593171685
1000620,3,16,15,1.875,5,0.0625,2,10,2.5,1,10,0.9375,0.9375,2.933333333333333,5.62691942560245
1000621,3,22,21,1.9090909090909087,12,0.0454545454545454,3,12,2.333333333333333,1,13,0.9545454545454546,0.9545454545454546,55.095238095238095,40.79204493164342
1000622,0,248,247,1.991935483870968,150,0.0040322580645161,4,150,2.839080459770115,1,161,0.7016129032258065,0.995967741935484,29.729885057471265,99.23808317808418
1000623,0,323,322,1.993808049535604,298,0.0030959752321981,3,298,13.416666666666666,1,299,0.9040247678018576,0.9938080495356038,234.2294520547945,177.55492712474947
1000624,0,251,250,1.99203187250996,37,0.0039840637450199,5,108,2.7472527472527477,1,160,0.5976095617529881,0.99601593625498,42.38666666666666,73.70950066910567
1000625,3,37,36,1.945945945945946,36,0.027027027027027,1,36,36.0,1,36,0.972972972972973,0.972972972972973,19.0,23.338094752285727
1000626,1,5,4,1.6,4,0.2,1,4,4.0,1,4,0.8,0.8,0.25,0.4330127018922193
1000627,1,9,8,1.7777777777777777,8,0.1111111111111111,1,8,8.0,1,8,0.8888888888888888,0.8888888888888888,3.875,5.010925563206861
1000628,3,33,32,1.9393939393939397,18,0.0303030303030303,3,18,4.0,1,25,0.8181818181818182,0.9696969696969696,0.2592592592592592,0.438228132081453
1000629,0,194,193,1.9896907216494848,149,0.0051546391752577,3,149,4.7073170731707314,1,153,0.7216494845360825,0.9948453608247424,22.935714285714287,80.61612836809532
1000630,3,14,13,1.8571428571428568,12,0.0714285714285714,2,12,6.5,1,12,0.8571428571428571,0.9285714285714286,11.833333333333334,24.01677654381528
1000631,1,7,6,1.7142857142857142,3,0.1428571428571428,2,3,1.5,1,3,0.7142857142857143,0.8571428571428571,5918.0,1161.5403565954994
1000632,1,7,6,1.7142857142857142,6,0.1428571428571428,1,6,6.0,1,6,0.8571428571428571,0.8571428571428571,0.0,0.0
1000633,3,96,95,1.9791666666666667,76,0.0104166666666666,3,76,5.277777777777778,1,78,0.9270833333333334,0.9895833333333334,7.123595505617978,12.697712989441328
1000634,0,375,374,1.9946666666666664,160,0.0026666666666666,4,183,2.3229813664596275,1,214,0.512,0.9973333333333332,9.151041666666666,12.62863392248995
1000635,0,127,126,1.984251968503937,87,0.0078740157480314,4,87,3.3157894736842106,1,89,0.7244094488188977,0.9921259842519684,2.369565217391304,4.924908719755181
1000636,3,31,30,1.935483870967742,30,0.032258064516129,1,30,30.0,1,30,0.7096774193548387,0.967741935483871,1.5454545454545454,0.4979295977319691
1000637,3,79,78,1.9746835443037976,59,0.0126582278481012,3,59,5.2,1,64,0.7215189873417721,0.9873417721518988,9.473684210526317,18.24021512565303
1000638,3,61,60,1.9672131147540983,10,0.0163934426229508,2,50,5.454545454545454,1,50,0.9836065573770492,0.9836065573770492,0.6666666666666666,0.4714045207910317
1000639,1,11,10,1.818181818181818,10,0.0909090909090909,1,10,10.0,1,10,0.6363636363636364,0.9090909090909092,0.0,0.0
1000640,1,10,9,1.8,9,0.1,1,9,9.0,1,9,0.8,0.9,1.0,0.0
1000641,1,6,5,1.6666666666666667,5,0.1666666666666666,1,5,5.0,1,5,0.8333333333333334,0.8333333333333334,54.0,12.0
1000642,3,14,13,1.8571428571428568,10,0.0714285714285714,2,10,3.25,1,10,0.2857142857142857,0.9285714285714286,320.0,204.57272545478784
1000643,1,7,6,1.7142857142857142,3,0.1428571428571428,2,3,1.5,1,3,0.8571428571428571,0.8571428571428571,8.333333333333334,10.671873729054749
1000644,1,5,4,1.6,3,0.2,2,3,2.0,1,3,0.8,0.8,630.0,0.0
1000645,3,12,11,1.8333333333333333,4,0.0833333333333333,2,7,2.2,1,7,0.5833333333333334,0.9166666666666666,654.2857142857143,107.94934564178604
1000646,3,25,24,1.92,12,0.04,3,12,2.0,1,13,0.6,0.96,0.5333333333333333,0.4988876515698588
1000647,3,75,74,1.9733333333333332,33,0.0133333333333333,4,33,2.176470588235294,1,41,0.5066666666666667,0.9866666666666668,4.368421052631579,4.90124072708329
1000648,2,217,216,1.9907834101382489,215,0.0046082949308755,2,215,108.0,1,215,0.9262672811059908,0.9953917050691244,260.0497512437811,670.928181246313
1000649,3,33,32,1.9393939393939397,32,0.0303030303030303,1,32,32.0,1,32,0.8181818181818182,0.9696969696969696,4.666666666666667,6.1403341687324895
1000650,0,199,198,1.9899497487437183,183,0.0050251256281407,2,183,12.375,1,183,0.9045226130653268,0.9949748743718592,324.2555555555556,3404.6667745614204
1000651,3,23,22,1.9130434782608696,22,0.0434782608695652,1,22,22.0,1,22,0.9130434782608696,0.9565217391304348,12.142857142857142,22.048184709394828
1000652,3,15,14,1.8666666666666667,14,0.0666666666666666,1,14,14.0,1,14,0.8,0.9333333333333332,0.6666666666666666,0.4714045207910317
1000653,1,7,6,1.7142857142857142,6,0.1428571428571428,1,6,6.0,1,6,0.8571428571428571,0.8571428571428571,13.666666666666666,7.3181661333667165
1000654,3,58,57,1.9655172413793105,55,0.0172413793103448,2,55,28.5,1,56,0.6379310344827587,0.9827586206896552,817.3243243243244,3286.74325832808
1000655,3,30,29,1.9333333333333331,29,0.0333333333333333,1,29,29.0,1,29,0.6666666666666666,0.9666666666666668,4.25,7.361215932167728
1000656,3,36,35,1.9444444444444444,35,0.0277777777777777,1,35,35.0,1,35,0.6944444444444444,0.9722222222222222,1.8,4.18568990729127
1000657,1,9,8,1.7777777777777777,8,0.1111111111111111,1,8,8.0,1,8,0.6666666666666666,0.8888888888888888,0.0,0.0
1000658,0,273,272,1.9926739926739927,166,0.0036630036630036,3,166,3.4871794871794872,1,195,0.63003663003663,0.9963369963369964,16.569767441860463,58.84282191264786
1000659,3,57,56,1.9649122807017545,53,0.0175438596491228,2,53,14.0,1,53,0.5614035087719298,0.9649122807017544,1.15625,3.419698223162389
1000660,1,5,4,1.6,4,0.2,1,4,4.0,1,4,0.8,0.8,137.5,93.37424698491547
1000661,1,6,5,1.6666666666666667,5,0.1666666666666666,1,5,5.0,1,5,0.6666666666666666,0.8333333333333334,57.5,28.613807855648997
